case_id,activity,timestamp,lifecycle_state,resource,site,deviation_type,severity,regulatory_deadline_days
DEV-2025-00016,Investigation Assigned,2025-12-20 23:40:48,start,Site Quality Manager,Barcelona,Laboratory,Minor,90
DEV-2025-00016,Investigation Assigned,2025-12-21 02:44:59,complete,Site Quality Manager,Barcelona,Laboratory,Minor,90
DEV-2025-00016,Root Cause Analysis,2025-12-21 19:19:16,start,QA Investigator,Barcelona,Laboratory,Minor,90
DEV-2025-00016,Root Cause Analysis,2025-12-27 09:11:03,complete,QA Investigator,Barcelona,Laboratory,Minor,90
DEV-2025-00016,CAPA Proposed,2025-12-28 17:30:56,start,CAPA Owner,Barcelona,Laboratory,Minor,90
DEV-2025-00016,CAPA Proposed,2025-12-30 05:14:50,complete,CAPA Owner,Barcelona,Laboratory,Minor,90
DEV-2025-00016,CAPA Approved,2025-12-30 07:39:06,start,Site Quality Manager,Barcelona,Laboratory,Minor,90
DEV-2025-00016,CAPA Approved,2026-01-02 02:33:36,complete,Site Quality Manager,Barcelona,Laboratory,Minor,90
DEV-2025-00016,CAPA Implemented,2026-01-02 17:29:47,start,CAPA Owner,Barcelona,Laboratory,Minor,90
DEV-2025-00016,CAPA Implemented,2026-01-15 12:39:27,complete,CAPA Owner,Barcelona,Laboratory,Minor,90
DEV-2025-00016,Effectiveness Check,2026-01-15 20:12:28,start,QA Investigator,Barcelona,Laboratory,Minor,90
DEV-2025-00016,Effectiveness Check,2026-01-19 22:59:50,complete,QA Investigator,Barcelona,Laboratory,Minor,90
DEV-2025-00016,Closed,2026-01-20 01:10:51,complete,Site Quality Manager,Barcelona,Laboratory,Minor,90
DEV-2025-00018,Deviation Opened,2025-12-20 14:36:29,complete,Production Supervisor,Frankfurt,Distribution,Critical,30
DEV-2025-00018,Initial Assessment,2025-12-20 19:39:55,start,QA Investigator,Frankfurt,Distribution,Critical,30
DEV-2025-00018,Initial Assessment,2025-12-21 00:04:52,complete,QA Investigator,Frankfurt,Distribution,Critical,30
DEV-2025-00018,Investigation Assigned,2025-12-22 14:39:53,start,Site Quality Manager,Frankfurt,Distribution,Critical,30
DEV-2025-00018,Investigation Assigned,2025-12-22 18:32:57,complete,Site Quality Manager,Frankfurt,Distribution,Critical,30
DEV-2025-00018,Root Cause Analysis,2025-12-23 04:08:34,start,QA Investigator,Frankfurt,Distribution,Critical,30
DEV-2025-00018,Root Cause Analysis,2026-01-01 04:24:24,complete,QA Investigator,Frankfurt,Distribution,Critical,30
DEV-2025-00018,CAPA Proposed,2026-01-01 12:51:41,start,CAPA Owner,Frankfurt,Distribution,Critical,30
DEV-2025-00018,CAPA Proposed,2026-01-02 14:05:54,complete,CAPA Owner,Frankfurt,Distribution,Critical,30
DEV-2025-00018,Quality Council Review,2026-01-02 23:00:47,start,Quality Council,Frankfurt,Distribution,Critical,30
DEV-2025-00018,Quality Council Review,2026-01-03 09:17:09,complete,Quality Council,Frankfurt,Distribution,Critical,30
DEV-2025-00018,CAPA Approved,2026-01-03 13:58:52,start,Quality Council,Frankfurt,Distribution,Critical,30
DEV-2025-00018,CAPA Approved,2026-01-04 15:03:51,complete,Quality Council,Frankfurt,Distribution,Critical,30
DEV-2025-00018,CAPA Implemented,2026-01-06 06:22:32,start,CAPA Owner,Frankfurt,Distribution,Critical,30
DEV-2025-00018,CAPA Implemented,2026-01-08 19:27:53,complete,CAPA Owner,Frankfurt,Distribution,Critical,30
DEV-2025-00018,Effectiveness Check,2026-01-09 15:43:03,start,QA Investigator,Frankfurt,Distribution,Critical,30
DEV-2025-00018,Effectiveness Check,2026-01-15 02:28:35,complete,QA Investigator,Frankfurt,Distribution,Critical,30
DEV-2025-00018,Closed,2026-01-15 06:06:13,complete,Site Quality Manager,Frankfurt,Distribution,Critical,30
DEV-2025-00019,Deviation Opened,2025-04-02 19:38:02,complete,Production Supervisor,Barcelona,Production,Critical,30
DEV-2025-00019,Initial Assessment,2025-04-02 22:47:31,start,QA Investigator,Barcelona,Production,Critical,30
DEV-2025-00019,Initial Assessment,2025-04-03 01:40:33,complete,QA Investigator,Barcelona,Production,Critical,30
DEV-2025-00019,Investigation Assigned,2025-04-07 14:57:44,start,Site Quality Manager,Barcelona,Production,Critical,30
DEV-2025-00019,Investigation Assigned,2025-04-07 16:46:54,complete,Site Quality Manager,Barcelona,Production,Critical,30
DEV-2025-00019,Root Cause Analysis,2025-04-08 04:57:42,start,QA Investigator,Barcelona,Production,Critical,30
DEV-2025-00019,Root Cause Analysis,2025-04-13 04:14:41,complete,QA Investigator,Barcelona,Production,Critical,30
DEV-2025-00019,CAPA Proposed,2025-04-13 21:54:52,start,CAPA Owner,Barcelona,Production,Critical,30
DEV-2025-00019,CAPA Proposed,2025-04-15 07:02:29,complete,CAPA Owner,Barcelona,Production,Critical,30
DEV-2025-00019,Quality Council Review,2025-04-15 12:46:32,start,Quality Council,Barcelona,Production,Critical,30
DEV-2025-00019,Quality Council Review,2025-04-16 21:06:19,complete,Quality Council,Barcelona,Production,Critical,30
DEV-2025-00019,CAPA Approved,2025-04-17 03:39:44,start,Quality Council,Barcelona,Production,Critical,30
DEV-2025-00019,CAPA Approved,2025-04-19 08:02:26,complete,Quality Council,Barcelona,Production,Critical,30
DEV-2025-00019,Root Cause Analysis,2025-05-04 19:59:52,start,QA Investigator,Barcelona,Production,Critical,30
DEV-2025-00019,Root Cause Analysis,2025-05-17 17:29:49,complete,QA Investigator,Barcelona,Production,Critical,30
DEV-2025-00019,CAPA Proposed,2025-05-18 21:18:49,start,CAPA Owner,Barcelona,Production,Critical,30
DEV-2025-00019,CAPA Proposed,2025-05-20 14:52:10,complete,CAPA Owner,Barcelona,Production,Critical,30
DEV-2025-00019,Quality Council Review,2025-05-21 03:52:12,start,Quality Council,Barcelona,Production,Critical,30
DEV-2025-00019,Quality Council Review,2025-05-22 12:19:52,complete,Quality Council,Barcelona,Production,Critical,30
DEV-2025-00019,CAPA Approved,2025-05-22 17:08:51,start,Quality Council,Barcelona,Production,Critical,30
DEV-2025-00019,CAPA Approved,2025-05-24 04:35:01,complete,Quality Council,Barcelona,Production,Critical,30
DEV-2025-00019,CAPA Implemented,2025-05-24 21:29:07,start,CAPA Owner,Barcelona,Production,Critical,30
DEV-2025-00019,CAPA Implemented,2025-05-28 10:23:52,complete,CAPA Owner,Barcelona,Production,Critical,30
DEV-2025-00019,Effectiveness Check,2025-05-28 16:33:45,start,QA Investigator,Barcelona,Production,Critical,30
DEV-2025-00019,Effectiveness Check,2025-05-31 22:35:45,complete,QA Investigator,Barcelona,Production,Critical,30
DEV-2025-00019,Closed,2025-06-01 00:30:52,complete,Site Quality Manager,Barcelona,Production,Critical,30
DEV-2025-00019,Deviation Reopened,2025-06-17 07:27:13,complete,Site Quality Manager,Barcelona,Production,Critical,30
DEV-2025-00019,Root Cause Analysis,2025-06-18 15:25:40,start,QA Investigator,Barcelona,Production,Critical,30
DEV-2025-00019,Root Cause Analysis,2025-06-26 09:50:13,complete,QA Investigator,Barcelona,Production,Critical,30
DEV-2025-00019,CAPA Proposed,2025-06-26 14:19:42,start,CAPA Owner,Barcelona,Production,Critical,30
DEV-2025-00019,CAPA Proposed,2025-06-28 14:45:30,complete,CAPA Owner,Barcelona,Production,Critical,30
DEV-2025-00019,Quality Council Review,2025-06-29 00:32:54,start,Quality Council,Barcelona,Production,Critical,30
DEV-2025-00019,Quality Council Review,2025-06-29 18:08:46,complete,Quality Council,Barcelona,Production,Critical,30
DEV-2025-00019,CAPA Approved,2025-06-30 03:05:13,start,Quality Council,Barcelona,Production,Critical,30
DEV-2025-00019,CAPA Approved,2025-07-01 19:58:22,complete,Quality Council,Barcelona,Production,Critical,30
DEV-2025-00019,CAPA Implemented,2025-07-02 07:23:40,start,CAPA Owner,Barcelona,Production,Critical,30
DEV-2025-00019,CAPA Implemented,2025-07-13 08:27:13,complete,CAPA Owner,Barcelona,Production,Critical,30
DEV-2025-00019,Effectiveness Check,2025-07-13 16:31:04,start,QA Investigator,Barcelona,Production,Critical,30
DEV-2025-00019,Effectiveness Check,2025-07-22 21:12:58,complete,QA Investigator,Barcelona,Production,Critical,30
DEV-2025-00019,Closed,2025-07-23 05:41:45,complete,Site Quality Manager,Barcelona,Production,Critical,30
DEV-2025-00021,Deviation Opened,2025-01-19 13:09:52,complete,Production Supervisor,Barcelona,Laboratory,Minor,90
DEV-2025-00021,Initial Assessment,2025-01-19 22:48:27,start,QA Investigator,Barcelona,Laboratory,Minor,90
DEV-2025-00021,Initial Assessment,2025-01-20 03:33:35,complete,QA Investigator,Barcelona,Laboratory,Minor,90
DEV-2025-00021,Investigation Assigned,2025-01-25 12:52:41,start,Site Quality Manager,Barcelona,Laboratory,Minor,90
DEV-2025-00021,Investigation Assigned,2025-01-25 14:17:44,complete,Site Quality Manager,Barcelona,Laboratory,Minor,90
DEV-2025-00021,Root Cause Analysis,2025-01-26 07:26:00,start,QA Investigator,Barcelona,Laboratory,Minor,90
DEV-2025-00021,Root Cause Analysis,2025-02-05 22:32:50,complete,QA Investigator,Barcelona,Laboratory,Minor,90
DEV-2025-00021,CAPA Proposed,2025-02-06 03:01:01,start,CAPA Owner,Barcelona,Laboratory,Minor,90
DEV-2025-00021,CAPA Proposed,2025-02-07 03:33:56,complete,CAPA Owner,Barcelona,Laboratory,Minor,90
DEV-2025-00021,CAPA Approved,2025-02-07 21:23:46,start,Site Quality Manager,Barcelona,Laboratory,Minor,90
DEV-2025-00021,CAPA Approved,2025-02-09 00:39:32,complete,Site Quality Manager,Barcelona,Laboratory,Minor,90
DEV-2025-00021,CAPA Implemented,2025-02-09 11:23:39,start,CAPA Owner,Barcelona,Laboratory,Minor,90
DEV-2025-00021,CAPA Implemented,2025-02-23 10:34:29,complete,CAPA Owner,Barcelona,Laboratory,Minor,90
DEV-2025-00021,Effectiveness Check,2025-02-24 05:15:22,start,QA Investigator,Barcelona,Laboratory,Minor,90
DEV-2025-00021,Effectiveness Check,2025-03-16 06:18:49,complete,QA Investigator,Barcelona,Laboratory,Minor,90
DEV-2025-00021,Closed,2025-03-16 08:54:34,complete,Site Quality Manager,Barcelona,Laboratory,Minor,90
DEV-2025-00022,Deviation Opened,2025-05-18 19:59:44,complete,Production Supervisor,Dublin,Production,Major,60
DEV-2025-00022,Initial Assessment,2025-05-19 00:20:18,start,QA Investigator,Dublin,Production,Major,60
DEV-2025-00022,Initial Assessment,2025-05-19 07:26:21,complete,QA Investigator,Dublin,Production,Major,60
DEV-2025-00022,Investigation Assigned,2025-05-19 10:48:26,start,Site Quality Manager,Dublin,Production,Major,60
DEV-2025-00022,Investigation Assigned,2025-05-19 12:09:25,complete,Site Quality Manager,Dublin,Production,Major,60
DEV-2025-00022,Root Cause Analysis,2025-05-19 15:47:32,start,QA Investigator,Dublin,Production,Major,60
DEV-2025-00022,Root Cause Analysis,2025-05-22 02:16:05,complete,QA Investigator,Dublin,Production,Major,60
DEV-2025-00022,CAPA Proposed,2025-05-22 11:32:59,start,CAPA Owner,Dublin,Production,Major,60
DEV-2025-00022,CAPA Proposed,2025-05-23 23:47:41,complete,CAPA Owner,Dublin,Production,Major,60
DEV-2025-00022,CAPA Approved,2025-05-24 06:39:59,start,Quality Council,Dublin,Production,Major,60
DEV-2025-00022,CAPA Approved,2025-05-25 10:22:17,complete,Quality Council,Dublin,Production,Major,60
DEV-2025-00022,Root Cause Analysis,2025-06-04 17:34:10,start,QA Investigator,Dublin,Production,Major,60
DEV-2025-00022,Root Cause Analysis,2025-06-10 16:26:28,complete,QA Investigator,Dublin,Production,Major,60
DEV-2025-00022,CAPA Proposed,2025-06-11 02:31:13,start,CAPA Owner,Dublin,Production,Major,60
DEV-2025-00022,CAPA Proposed,2025-06-13 08:50:41,complete,CAPA Owner,Dublin,Production,Major,60
DEV-2025-00022,CAPA Approved,2025-06-13 18:24:07,start,Quality Council,Dublin,Production,Major,60
DEV-2025-00022,CAPA Approved,2025-06-17 05:23:35,complete,Quality Council,Dublin,Production,Major,60
DEV-2025-00022,CAPA Implemented,2025-06-17 17:02:14,start,CAPA Owner,Dublin,Production,Major,60
DEV-2025-00022,CAPA Implemented,2025-06-21 10:06:59,complete,CAPA Owner,Dublin,Production,Major,60
DEV-2025-00022,Effectiveness Check,2025-06-21 18:43:45,start,QA Investigator,Dublin,Production,Major,60
DEV-2025-00022,Effectiveness Check,2025-06-26 16:48:45,complete,QA Investigator,Dublin,Production,Major,60
DEV-2025-00022,Closed,2025-06-26 18:54:54,complete,Site Quality Manager,Dublin,Production,Major,60
DEV-2025-00023,Deviation Opened,2025-06-07 16:11:41,complete,Production Supervisor,Dublin,Packaging,Major,60
DEV-2025-00023,Initial Assessment,2025-06-08 01:32:42,start,QA Investigator,Dublin,Packaging,Major,60
DEV-2025-00023,Initial Assessment,2025-06-08 05:14:18,complete,QA Investigator,Dublin,Packaging,Major,60
DEV-2025-00023,Investigation Assigned,2025-06-08 16:38:06,start,Site Quality Manager,Dublin,Packaging,Major,60
DEV-2025-00023,Investigation Assigned,2025-06-08 19:15:58,complete,Site Quality Manager,Dublin,Packaging,Major,60
DEV-2025-00023,Root Cause Analysis,2025-06-09 06:27:36,start,QA Investigator,Dublin,Packaging,Major,60
DEV-2025-00023,Root Cause Analysis,2025-06-10 22:43:28,complete,QA Investigator,Dublin,Packaging,Major,60
DEV-2025-00023,CAPA Proposed,2025-06-11 06:24:17,start,CAPA Owner,Dublin,Packaging,Major,60
DEV-2025-00023,CAPA Proposed,2025-06-13 04:36:20,complete,CAPA Owner,Dublin,Packaging,Major,60
DEV-2025-00023,CAPA Approved,2025-06-13 09:16:06,start,Quality Council,Dublin,Packaging,Major,60
DEV-2025-00023,CAPA Approved,2025-06-14 18:15:20,complete,Quality Council,Dublin,Packaging,Major,60
DEV-2025-00023,CAPA Implemented,2025-06-16 01:28:00,start,CAPA Owner,Dublin,Packaging,Major,60
DEV-2025-00023,CAPA Implemented,2025-06-28 09:28:56,complete,CAPA Owner,Dublin,Packaging,Major,60
DEV-2025-00023,Effectiveness Check,2025-06-28 23:13:58,start,QA Investigator,Dublin,Packaging,Major,60
DEV-2025-00023,Effectiveness Check,2025-07-09 23:04:33,complete,QA Investigator,Dublin,Packaging,Major,60
DEV-2025-00023,Closed,2025-07-10 00:13:12,complete,Site Quality Manager,Dublin,Packaging,Major,60
DEV-2025-00024,Deviation Opened,2025-11-21 13:02:23,complete,Production Supervisor,Barcelona,Distribution,Critical,30
DEV-2025-00024,Initial Assessment,2025-11-21 16:00:05,start,QA Investigator,Barcelona,Distribution,Critical,30
DEV-2025-00024,Initial Assessment,2025-11-21 18:37:59,complete,QA Investigator,Barcelona,Distribution,Critical,30
DEV-2025-00024,Investigation Assigned,2025-11-25 18:08:46,start,Site Quality Manager,Barcelona,Distribution,Critical,30
DEV-2025-00024,Investigation Assigned,2025-11-25 22:37:19,complete,Site Quality Manager,Barcelona,Distribution,Critical,30
DEV-2025-00024,Root Cause Analysis,2025-11-26 03:25:28,start,QA Investigator,Barcelona,Distribution,Critical,30
DEV-2025-00024,Root Cause Analysis,2025-11-30 18:53:46,complete,QA Investigator,Barcelona,Distribution,Critical,30
DEV-2025-00024,CAPA Proposed,2025-12-01 18:45:24,start,CAPA Owner,Barcelona,Distribution,Critical,30
DEV-2025-00024,CAPA Proposed,2025-12-02 10:52:56,complete,CAPA Owner,Barcelona,Distribution,Critical,30
DEV-2025-00024,Quality Council Review,2025-12-02 17:12:23,start,Quality Council,Barcelona,Distribution,Critical,30
DEV-2025-00024,Quality Council Review,2025-12-03 09:44:07,complete,Quality Council,Barcelona,Distribution,Critical,30
DEV-2025-00024,CAPA Approved,2025-12-03 15:35:20,start,Quality Council,Barcelona,Distribution,Critical,30
DEV-2025-00024,CAPA Approved,2025-12-05 12:37:36,complete,Quality Council,Barcelona,Distribution,Critical,30
DEV-2025-00024,CAPA Implemented,2025-12-05 17:27:11,start,CAPA Owner,Barcelona,Distribution,Critical,30
DEV-2025-00024,CAPA Implemented,2025-12-13 16:11:19,complete,CAPA Owner,Barcelona,Distribution,Critical,30
DEV-2025-00024,Effectiveness Check,2025-12-14 03:30:10,start,QA Investigator,Barcelona,Distribution,Critical,30
DEV-2025-00024,Effectiveness Check,2025-12-31 11:34:19,complete,QA Investigator,Barcelona,Distribution,Critical,30
DEV-2025-00024,Closed,2025-12-31 13:54:21,complete,Site Quality Manager,Barcelona,Distribution,Critical,30
DEV-2025-00025,Deviation Opened,2025-06-22 00:37:08,complete,Production Supervisor,Dublin,Distribution,Critical,30
DEV-2025-00025,Initial Assessment,2025-06-22 08:54:18,start,QA Investigator,Dublin,Distribution,Critical,30
DEV-2025-00025,Initial Assessment,2025-06-22 11:17:23,complete,QA Investigator,Dublin,Distribution,Critical,30
DEV-2025-00025,Investigation Assigned,2025-06-23 08:30:45,start,Site Quality Manager,Dublin,Distribution,Critical,30
DEV-2025-00025,Investigation Assigned,2025-06-23 09:29:38,complete,Site Quality Manager,Dublin,Distribution,Critical,30
DEV-2025-00025,Root Cause Analysis,2025-06-23 22:33:53,start,QA Investigator,Dublin,Distribution,Critical,30
DEV-2025-00025,Root Cause Analysis,2025-06-26 09:43:59,complete,QA Investigator,Dublin,Distribution,Critical,30
DEV-2025-00025,CAPA Proposed,2025-06-26 13:26:20,start,CAPA Owner,Dublin,Distribution,Critical,30
DEV-2025-00025,CAPA Proposed,2025-06-29 00:40:19,complete,CAPA Owner,Dublin,Distribution,Critical,30
DEV-2025-00025,Quality Council Review,2025-06-29 14:12:47,start,Quality Council,Dublin,Distribution,Critical,30
DEV-2025-00025,Quality Council Review,2025-06-30 05:23:05,complete,Quality Council,Dublin,Distribution,Critical,30
DEV-2025-00025,CAPA Approved,2025-07-01 00:29:37,start,Quality Council,Dublin,Distribution,Critical,30
DEV-2025-00025,CAPA Approved,2025-07-02 00:33:41,complete,Quality Council,Dublin,Distribution,Critical,30
DEV-2025-00025,Root Cause Analysis,2025-07-20 14:43:11,start,QA Investigator,Dublin,Distribution,Critical,30
DEV-2025-00025,Root Cause Analysis,2025-07-25 22:04:52,complete,QA Investigator,Dublin,Distribution,Critical,30
DEV-2025-00025,CAPA Proposed,2025-07-26 03:53:24,start,CAPA Owner,Dublin,Distribution,Critical,30
DEV-2025-00025,CAPA Proposed,2025-07-27 11:47:09,complete,CAPA Owner,Dublin,Distribution,Critical,30
DEV-2025-00025,Quality Council Review,2025-07-28 11:30:14,start,Quality Council,Dublin,Distribution,Critical,30
DEV-2025-00025,Quality Council Review,2025-07-29 00:01:32,complete,Quality Council,Dublin,Distribution,Critical,30
DEV-2025-00025,CAPA Approved,2025-07-29 01:54:23,start,Quality Council,Dublin,Distribution,Critical,30
DEV-2025-00025,CAPA Approved,2025-07-31 21:02:20,complete,Quality Council,Dublin,Distribution,Critical,30
DEV-2025-00025,CAPA Implemented,2025-08-01 08:01:01,start,CAPA Owner,Dublin,Distribution,Critical,30
DEV-2025-00025,CAPA Implemented,2025-08-03 03:48:46,complete,CAPA Owner,Dublin,Distribution,Critical,30
DEV-2025-00025,Effectiveness Check,2025-08-03 17:05:36,start,QA Investigator,Dublin,Distribution,Critical,30
DEV-2025-00025,Effectiveness Check,2025-08-11 15:45:28,complete,QA Investigator,Dublin,Distribution,Critical,30
DEV-2025-00025,Closed,2025-08-11 18:32:18,complete,Site Quality Manager,Dublin,Distribution,Critical,30
DEV-2025-00026,Deviation Opened,2025-12-23 08:25:26,complete,Production Supervisor,Lyon,Laboratory,Minor,90
DEV-2025-00026,Initial Assessment,2025-12-24 04:59:04,start,QA Investigator,Lyon,Laboratory,Minor,90
DEV-2025-00026,Initial Assessment,2025-12-24 09:20:37,complete,QA Investigator,Lyon,Laboratory,Minor,90
DEV-2025-00026,Investigation Assigned,2025-12-24 23:33:28,start,Site Quality Manager,Lyon,Laboratory,Minor,90
DEV-2025-00026,Investigation Assigned,2025-12-25 01:25:14,complete,Site Quality Manager,Lyon,Laboratory,Minor,90
DEV-2025-00026,Root Cause Analysis,2025-12-25 15:53:09,start,QA Investigator,Lyon,Laboratory,Minor,90
DEV-2025-00026,Root Cause Analysis,2025-12-27 01:52:18,complete,QA Investigator,Lyon,Laboratory,Minor,90
DEV-2025-00026,CAPA Proposed,2025-12-27 10:42:03,start,CAPA Owner,Lyon,Laboratory,Minor,90
DEV-2025-00026,CAPA Proposed,2025-12-28 18:58:14,complete,CAPA Owner,Lyon,Laboratory,Minor,90
DEV-2025-00026,CAPA Approved,2025-12-29 19:12:49,start,Site Quality Manager,Lyon,Laboratory,Minor,90
DEV-2025-00026,CAPA Approved,2025-12-30 22:42:42,complete,Site Quality Manager,Lyon,Laboratory,Minor,90
DEV-2025-00026,Root Cause Analysis,2026-01-09 18:04:14,start,QA Investigator,Lyon,Laboratory,Minor,90
DEV-2025-00026,Root Cause Analysis,2026-01-14 14:20:57,complete,QA Investigator,Lyon,Laboratory,Minor,90
DEV-2025-00026,CAPA Proposed,2026-01-14 19:05:54,start,CAPA Owner,Lyon,Laboratory,Minor,90
DEV-2025-00026,CAPA Proposed,2026-01-16 15:11:52,complete,CAPA Owner,Lyon,Laboratory,Minor,90
